-2.0	-68.17974392597259	98.25545818125622	-98.62311764671522	68.43486388236938	169.44752129546197
-1.99	-66.51888439038194	94.8964008969731	-95.26284564680392	66.77574867310565	164.20748842644358
-1.98	-64.89369773904664	91.64900509114582	-92.01422718547379	65.15229969739167	159.12941997268246
-1.97	-63.30360125325768	88.50964975439763	-88.87364129557986	63.56393417115417	154.2083067662952
-1.96	-61.74801335912471	85.4748286242769	-85.8375817574046	62.010070454423456	149.4392945709723
-1.95	-60.22635412727546	82.54114662978016	-82.9026535431857	60.4901285510047	144.81767929034567
-1.94	-58.73804574051688	79.70531644354821	-80.06556936931705	59.00353057611066	140.33890232455204
-1.93	-57.28251293094947	76.96415513855187	-77.32314635303943	57.54970119344601	135.99854607040456
-1.92	-55.859183387968834	74.31458094617726	-74.67230277053088	56.12806802317814	131.79232956073358
-1.91	-54.46748813852616	71.75361011270934	-72.11005491339483	54.73806202216608	127.71610423859049
-1.9	-53.10686190096672	69.27835385129895	-69.6335140406328	53.37911783776562	123.76584986214579
-1.89	-51.77674341370792	66.88601538658233	-67.23988342326804	52.05067413647394	119.93767053623789
-1.88	-50.4765757399681	64.5738870892037	-64.92645547887382	50.75217390862284	116.22779086665652
-1.8699999999999999	-49.20580654970552	62.33934769757079	-62.69060899333367	49.483064750281486	112.6325522333631
-1.8599999999999999	-47.963888379880274	60.17985962425198	-60.5298064272435	48.242799123480914	109.1484091789724
-1.8499999999999999	-46.750278874104374	58.09296634449601	-58.44159130443625	47.030834595825155	105.77192590892868
-1.8399999999999999	-45.56444100270006	56.076289864430194	-56.42358568018521	45.84663406050955	102.4997728999221
-1.8299999999999998	-44.40584326414527	54.12752826656385	-54.47348768671222	44.68966593772475	99.32872361319926
-1.8199999999999998	-43.273959868841224	52.244453330290746	-52.589069153695114	43.55940435838132	96.25565130952107
-1.8099999999999998	-42.16827090610006	50.42490822515407	-50.76817330153733	42.45532933105349	93.27752596262722
-1.7999999999999998	-41.088262495210614	48.666805274699996	-49.00871250522671	41.376926892998696	90.39141126815879
-1.7899999999999998	-40.03342692140375	46.96812378881071	-47.30866612667273	40.32368924607619	87.59446174508713
-1.7799999999999998	-39.003262757504515	45.32690796246817	-45.666078413475326	39.295114878349985	84.88391992678824
-1.7699999999999998	-37.99727497202318	43.74126483896053	-44.07905646213575	38.29070867212968	82.25711363898981
-1.7599999999999998	-37.01497502440577	42.20936233560061	-42.545768243779534	37.30998199916887	79.7114533619047
-1.7499999999999998	-36.055880948132724	40.729427330082	-41.064440690517046	36.35245280370995	77.24442967394673
-1.7399999999999998	-35.119517422324236	39.29974380565359	-39.63335784062232	35.41764567403387	74.85361077450554
-1.7299999999999998	-34.205415832482586	37.918651053346444	-38.250859040764	34.50509190314513	72.53664008333574
-1.7199999999999998	-33.31311432097357	36.58454192953837	-36.91533720357417	33.61432953919376	70.29123391419094
-1.7099999999999997	-32.44215782782223	35.29586116719214	-35.62523711889011	32.744903426210044	68.11517922040576
-1.6999999999999997	-31.592098122373812	34.05110373915197	-34.37905381705486	31.896365235701932	66.00633141020211
-1.6899999999999997	-30.76249382634396	32.848813271929856	-33.175330982706825	31.06827348964011	63.96261222956101
-1.6799999999999997	-29.95291042876165	31.687580508460396	-32.01265941753812	30.260193575333385	61.982007710572894
-1.6699999999999997	-29.16292029328282	30.566041818346495	-30.889675550543295	29.471697752672668	60.06256618323926
-1.6599999999999997	-28.392102658333254	29.482877754162594	-29.805059994325543	28.702365154201935	58.202396348764886
-1.6499999999999997	-27.640043630516498	28.43681165242338	-28.757536146068002	27.951781778451853	56.399665412437145
-1.6399999999999997	-26.906336171704528	27.42660827786801	-27.74586883182046	27.21954047695366	54.65259727425128
-1.6299999999999997	-26.190580080207667	26.451072509749064	-26.768862992790353	26.505240935330015	52.959470775494424
-1.6199999999999997	-25.49238196640387	25.50904806885414	-25.82536241236613	25.80848964884246	51.31861799955847
-1.6099999999999997	-24.81135522318792	24.599416284025786	-24.914248482638715	25.128899892756177	49.72842262530388
-1.5999999999999996	-24.14711999158584	23.721094896982077	-24.03443900922319	24.466091687867277	48.18731833135012
-1.5899999999999996	-23.499303121862276	22.87303690427523	-23.184887053218084	23.819691761520183	46.6937872497168
-1.5799999999999996	-22.867538130433754	22.054229435260375	-22.36457980917451	23.189333504428067	45.24635846728964
-1.5699999999999996	-22.25146515288576	21.26369266498004	-21.572537517980603	22.574656923593952	43.84360657363243
-1.5599999999999996	-21.650730893376593	20.50047876090208	-20.807812413598725	21.975308591615693	42.484150253710624
-1.5499999999999996	-21.064988570698382	19.763670862480733	-20.06948770262564	21.390941592644786	41.1666509241389
-1.5399999999999996	-20.493897861251327	19.05238209254089	-19.356676575675134	20.82121546525511	39.889811411605386
-1.5299999999999996	-19.937124839175556	18.365754599515455	-18.66852124961317	20.265796142466098	38.652374672169195
-1.5199999999999996	-19.394341913872132	17.702958629594214	-18.004192039704165	19.724355889151244	37.45312255016588
-1.5099999999999996	-18.86522776513401	17.063191627871625	-17.36288646075535	19.19657323705323	36.29087457549737
-1.4999999999999996	-18.349467276095726	16.445677367606784	-16.74382835637273	18.68213291761394	35.164486798117615
-1.4899999999999995	-17.84675146420121	15.84966510673673	-16.146267055469725	18.18072579281876	34.072850658565216
-1.4799999999999995	-17.356777410377315	15.27442877080856	-15.569476555193752	17.692048784242758	33.01489189342655
-1.4699999999999995	-16.87924818659283	14.719266161521826	-15.012754729462458	17.21580480047809	31.989569474650338
-1.4599999999999995	-16.413872781971865	14.183498190096254	-14.475422562324319	16.75170266311178	30.9958745816661
-1.4499999999999995	-15.96036602762239	13.66646813470357	-13.956823405382499	16.299457031414182	30.032829605291955
-1.4399999999999995	-15.51844852033227	13.167540921224889	-13.456322258543423	15.858788325890536	29.099487182448904
